ID,Fecha de publicación,Título de la clase,Descripción,Autor citado
20,5/10/2022,Clase 1: La enseñanza como problema cuando se altera el aula monogrado,"Presentaremos en esta clase algunos conceptos básicos que nos permitan comprender cómo se ha consolidado la enseñanza simultánea en el nivel Secundario (en rigor, en todo el sistema escolar), y qué desafíos plantean los pluricursos del PIT a este respecto. Estos planteamientos nos permitirán, avanzado el módulo, conocer otras formas de organización de la enseñanza y, eventualmente, tomar de ellas aportes para repensar la enseñanza en el pluricurso.",Vanella
20,5/10/2022,Clase 1: La enseñanza como problema cuando se altera el aula monogrado,"Presentaremos en esta clase algunos conceptos básicos que nos permitan comprender cómo se ha consolidado la enseñanza simultánea en el nivel Secundario (en rigor, en todo el sistema escolar), y qué desafíos plantean los pluricursos del PIT a este respecto. Estos planteamientos nos permitirán, avanzado el módulo, conocer otras formas de organización de la enseñanza y, eventualmente, tomar de ellas aportes para repensar la enseñanza en el pluricurso.",Maldonado
20,5/10/2022,Clase 1: La enseñanza como problema cuando se altera el aula monogrado,"Presentaremos en esta clase algunos conceptos básicos que nos permitan comprender cómo se ha consolidado la enseñanza simultánea en el nivel Secundario (en rigor, en todo el sistema escolar), y qué desafíos plantean los pluricursos del PIT a este respecto. Estos planteamientos nos permitirán, avanzado el módulo, conocer otras formas de organización de la enseñanza y, eventualmente, tomar de ellas aportes para repensar la enseñanza en el pluricurso.",Vincent
20,5/10/2022,Clase 1: La enseñanza como problema cuando se altera el aula monogrado,"Presentaremos en esta clase algunos conceptos básicos que nos permitan comprender cómo se ha consolidado la enseñanza simultánea en el nivel Secundario (en rigor, en todo el sistema escolar), y qué desafíos plantean los pluricursos del PIT a este respecto. Estos planteamientos nos permitirán, avanzado el módulo, conocer otras formas de organización de la enseñanza y, eventualmente, tomar de ellas aportes para repensar la enseñanza en el pluricurso.",Lahire
20,5/10/2022,Clase 1: La enseñanza como problema cuando se altera el aula monogrado,"Presentaremos en esta clase algunos conceptos básicos que nos permitan comprender cómo se ha consolidado la enseñanza simultánea en el nivel Secundario (en rigor, en todo el sistema escolar), y qué desafíos plantean los pluricursos del PIT a este respecto. Estos planteamientos nos permitirán, avanzado el módulo, conocer otras formas de organización de la enseñanza y, eventualmente, tomar de ellas aportes para repensar la enseñanza en el pluricurso.",Thin
20,5/10/2022,Clase 1: La enseñanza como problema cuando se altera el aula monogrado,"Presentaremos en esta clase algunos conceptos básicos que nos permitan comprender cómo se ha consolidado la enseñanza simultánea en el nivel Secundario (en rigor, en todo el sistema escolar), y qué desafíos plantean los pluricursos del PIT a este respecto. Estos planteamientos nos permitirán, avanzado el módulo, conocer otras formas de organización de la enseñanza y, eventualmente, tomar de ellas aportes para repensar la enseñanza en el pluricurso.",Yapur
21,12/10/2022,Clase 2: Experiencias de enseñanza en pluricursos del PIT 14-17,"En esta clase, vamos a tomar contacto con experiencias de enseñanza en pluricursos del PIT 14-17. Lo haremos de dos maneras. En primer lugar, luego de plantear dos notas a propósito de dos estudios precedentes, revisaremos los resultados de un estudio específico sobre la enseñanza en el PIT, realizado por un equipo de investigación convocado por el ISEP (Castro et al., 2020). El PIT 14-17 ha sido estudiado en distintas oportunidades; el trabajo que revisaremos es muy reciente y nos interesa porque se centra en la enseñanza en los pluricursos. En segundo lugar, leeremos cuatro casos de enseñanza en el PIT 14-17, uno por cada área que se organiza en pluricursos (Ciencias Naturales y sus correlativas posteriores; Ciencias Sociales y sus correlativas posteriores; Lengua y Literatura; Matemática). Los casos han sido elaborados por el equipo de la investigación y adaptados por su autora para el trabajo en esta clase.",Castro
21,12/10/2022,Clase 2: Experiencias de enseñanza en pluricursos del PIT 14-17,"En esta clase, vamos a tomar contacto con experiencias de enseñanza en pluricursos del PIT 14-17. Lo haremos de dos maneras. En primer lugar, luego de plantear dos notas a propósito de dos estudios precedentes, revisaremos los resultados de un estudio específico sobre la enseñanza en el PIT, realizado por un equipo de investigación convocado por el ISEP (Castro et al., 2020). El PIT 14-17 ha sido estudiado en distintas oportunidades; el trabajo que revisaremos es muy reciente y nos interesa porque se centra en la enseñanza en los pluricursos. En segundo lugar, leeremos cuatro casos de enseñanza en el PIT 14-17, uno por cada área que se organiza en pluricursos (Ciencias Naturales y sus correlativas posteriores; Ciencias Sociales y sus correlativas posteriores; Lengua y Literatura; Matemática). Los casos han sido elaborados por el equipo de la investigación y adaptados por su autora para el trabajo en esta clase.",Terigi
21,12/10/2022,Clase 2: Experiencias de enseñanza en pluricursos del PIT 14-17,"En esta clase, vamos a tomar contacto con experiencias de enseñanza en pluricursos del PIT 14-17. Lo haremos de dos maneras. En primer lugar, luego de plantear dos notas a propósito de dos estudios precedentes, revisaremos los resultados de un estudio específico sobre la enseñanza en el PIT, realizado por un equipo de investigación convocado por el ISEP (Castro et al., 2020). El PIT 14-17 ha sido estudiado en distintas oportunidades; el trabajo que revisaremos es muy reciente y nos interesa porque se centra en la enseñanza en los pluricursos. En segundo lugar, leeremos cuatro casos de enseñanza en el PIT 14-17, uno por cada área que se organiza en pluricursos (Ciencias Naturales y sus correlativas posteriores; Ciencias Sociales y sus correlativas posteriores; Lengua y Literatura; Matemática). Los casos han sido elaborados por el equipo de la investigación y adaptados por su autora para el trabajo en esta clase.",Beltramino
21,12/10/2022,Clase 2: Experiencias de enseñanza en pluricursos del PIT 14-17,"En esta clase, vamos a tomar contacto con experiencias de enseñanza en pluricursos del PIT 14-17. Lo haremos de dos maneras. En primer lugar, luego de plantear dos notas a propósito de dos estudios precedentes, revisaremos los resultados de un estudio específico sobre la enseñanza en el PIT, realizado por un equipo de investigación convocado por el ISEP (Castro et al., 2020). El PIT 14-17 ha sido estudiado en distintas oportunidades; el trabajo que revisaremos es muy reciente y nos interesa porque se centra en la enseñanza en los pluricursos. En segundo lugar, leeremos cuatro casos de enseñanza en el PIT 14-17, uno por cada área que se organiza en pluricursos (Ciencias Naturales y sus correlativas posteriores; Ciencias Sociales y sus correlativas posteriores; Lengua y Literatura; Matemática). Los casos han sido elaborados por el equipo de la investigación y adaptados por su autora para el trabajo en esta clase.",Galán
21,12/10/2022,Clase 2: Experiencias de enseñanza en pluricursos del PIT 14-17,"En esta clase, vamos a tomar contacto con experiencias de enseñanza en pluricursos del PIT 14-17. Lo haremos de dos maneras. En primer lugar, luego de plantear dos notas a propósito de dos estudios precedentes, revisaremos los resultados de un estudio específico sobre la enseñanza en el PIT, realizado por un equipo de investigación convocado por el ISEP (Castro et al., 2020). El PIT 14-17 ha sido estudiado en distintas oportunidades; el trabajo que revisaremos es muy reciente y nos interesa porque se centra en la enseñanza en los pluricursos. En segundo lugar, leeremos cuatro casos de enseñanza en el PIT 14-17, uno por cada área que se organiza en pluricursos (Ciencias Naturales y sus correlativas posteriores; Ciencias Sociales y sus correlativas posteriores; Lengua y Literatura; Matemática). Los casos han sido elaborados por el equipo de la investigación y adaptados por su autora para el trabajo en esta clase.",Martino
21,12/10/2022,Clase 2: Experiencias de enseñanza en pluricursos del PIT 14-17,"En esta clase, vamos a tomar contacto con experiencias de enseñanza en pluricursos del PIT 14-17. Lo haremos de dos maneras. En primer lugar, luego de plantear dos notas a propósito de dos estudios precedentes, revisaremos los resultados de un estudio específico sobre la enseñanza en el PIT, realizado por un equipo de investigación convocado por el ISEP (Castro et al., 2020). El PIT 14-17 ha sido estudiado en distintas oportunidades; el trabajo que revisaremos es muy reciente y nos interesa porque se centra en la enseñanza en los pluricursos. En segundo lugar, leeremos cuatro casos de enseñanza en el PIT 14-17, uno por cada área que se organiza en pluricursos (Ciencias Naturales y sus correlativas posteriores; Ciencias Sociales y sus correlativas posteriores; Lengua y Literatura; Matemática). Los casos han sido elaborados por el equipo de la investigación y adaptados por su autora para el trabajo en esta clase.",Yafar
21,12/10/2022,Clase 2: Experiencias de enseñanza en pluricursos del PIT 14-17,"En esta clase, vamos a tomar contacto con experiencias de enseñanza en pluricursos del PIT 14-17. Lo haremos de dos maneras. En primer lugar, luego de plantear dos notas a propósito de dos estudios precedentes, revisaremos los resultados de un estudio específico sobre la enseñanza en el PIT, realizado por un equipo de investigación convocado por el ISEP (Castro et al., 2020). El PIT 14-17 ha sido estudiado en distintas oportunidades; el trabajo que revisaremos es muy reciente y nos interesa porque se centra en la enseñanza en los pluricursos. En segundo lugar, leeremos cuatro casos de enseñanza en el PIT 14-17, uno por cada área que se organiza en pluricursos (Ciencias Naturales y sus correlativas posteriores; Ciencias Sociales y sus correlativas posteriores; Lengua y Literatura; Matemática). Los casos han sido elaborados por el equipo de la investigación y adaptados por su autora para el trabajo en esta clase.",Mancebo
